Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"DDAH2","Dimethylarginine Dimethylaminohydrolase 2","Protein Coding","42","GC06M031727","3.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDAH2"
"CD74","CD74 Molecule","Protein Coding","43","GC05M150378","3.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD74"
"THEMIS","Thymocyte Selection Associated","Protein Coding","38","GC06M127708","3.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THEMIS"
"C1GALT1","Core 1 Synthase, Glycoprotein-N-Acetylgalactosamine 3-Beta-Galactosyltransferase 1","Protein Coding","41","GC07P007156","3.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1GALT1"
"CLK3","CDC Like Kinase 3","Protein Coding","42","GC15P074598","3.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLK3"
"B4GALT1","Beta-1,4-Galactosyltransferase 1","Protein Coding","45","GC09M033100","3.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B4GALT1"
"PTGER4","Prostaglandin E Receptor 4","Protein Coding","46","GC05P040679","3.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGER4"
"CYP2R1","Cytochrome P450 Family 2 Subfamily R Member 1","Protein Coding","46","GC11M014856","3.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2R1"
"CLDN7","Claudin 7","Protein Coding","41","GC17M007259","3.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN7"
"IGF2BP3","Insulin Like Growth Factor 2 MRNA Binding Protein 3","Protein Coding","42","GC07M023316","3.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2BP3"
"KMT2C","Lysine Methyltransferase 2C","Protein Coding","41","GC07M152134","3.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMT2C"
"PDE4B","Phosphodiesterase 4B","Protein Coding","44","GC01P065792","3.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE4B"
"DDX1","DEAD-Box Helicase 1","Protein Coding","41","GC02P015591","3.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX1"
"OLIG3","Oligodendrocyte Transcription Factor 3","Protein Coding","35","GC06M137492","3.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OLIG3"
"IGES","Immunoglobulin E Concentration, Serum","Genetic Locus","5","GC05U990033","3.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGES"
"LIPF","Lipase F, Gastric Type","Protein Coding","42","GC10P088664","3.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIPF"
"CBR1","Carbonyl Reductase 1","Protein Coding","45","GC21P036069","3.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBR1"
"INS-IGF2","INS-IGF2 Readthrough","Protein Coding","27","GC11M002177","3.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INS-IGF2"
"HEPH","Hephaestin","Protein Coding","39","GC0XP066162","3.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HEPH"
"DOP1B","DOP1 Leucine Zipper Like Protein B","Protein Coding","27","GC21P036157","3.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DOP1B"
"DUSP22","Dual Specificity Phosphatase 22","Protein Coding","39","GC06P000292","3.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP22"
"PUM3","Pumilio RNA Binding Family Member 3","Protein Coding","28","GC09M002721","3.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PUM3"
"SLC4A2","Solute Carrier Family 4 Member 2","Protein Coding","43","GC07P151057","3.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC4A2"
"SCTR","Secretin Receptor","Protein Coding","41","GC02M119439","3.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCTR"
"CRHBP","Corticotropin Releasing Hormone Binding Protein","Protein Coding","39","GC05P076952","3.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRHBP"
"PI3","Peptidase Inhibitor 3","Protein Coding","39","GC20P045174","3.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PI3"
"CCN4","Cellular Communication Network Factor 4","Protein Coding","32","GC08P133192","3.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCN4"
"ZPBP2","Zona Pellucida Binding Protein 2","Protein Coding","35","GC17P039869","3.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZPBP2"
"CYP8B1","Cytochrome P450 Family 8 Subfamily B Member 1","Protein Coding","40","GC03M042856","3.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP8B1"
"LPO","Lactoperoxidase","Protein Coding","38","GC17P058218","3.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPO"
"LYRM7","LYR Motif Containing 7","Protein Coding","38","GC05P131170","3.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LYRM7"
"TAB1","TGF-Beta Activated Kinase 1 (MAP3K7) Binding Protein 1","Protein Coding","42","GC22P039401","3.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAB1"
"RIMS1","Regulating Synaptic Membrane Exocytosis 1","Protein Coding","41","GC06P071886","3.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIMS1"
"CHD2","Chromodomain Helicase DNA Binding Protein 2","Protein Coding","44","GC15P092900","3.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHD2"
"HLA-DOB","Major Histocompatibility Complex, Class II, DO Beta","Protein Coding","41","GC06M032814","3.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DOB"
"PPP6C","Protein Phosphatase 6 Catalytic Subunit","Protein Coding","43","GC09M125147","3.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP6C"
"NPSR1","Neuropeptide S Receptor 1","Protein Coding","39","GC07P034664","3.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPSR1"
"CDC5L","Cell Division Cycle 5 Like","Protein Coding","38","GC06P044387","3.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC5L"
"SIM2","SIM BHLH Transcription Factor 2","Protein Coding","38","GC21P036699","3.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIM2"
"HLA-DQB2","Major Histocompatibility Complex, Class II, DQ Beta 2","Protein Coding","36","GC06M032756","3.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DQB2"
"TRA","T Cell Receptor Alpha Locus","Protein Coding","17","GC14P021621","3.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRA"
"ABCC3","ATP Binding Cassette Subfamily C Member 3","Protein Coding","45","GC17P050634","3.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCC3"
"STAC","SH3 And Cysteine Rich Domain","Protein Coding","37","GC03P036421","3.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAC"
"STK32B","Serine/Threonine Kinase 32B","Protein Coding","34","GC04P005053","3.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK32B"
"KIR2DL5A","Killer Cell Immunoglobulin Like Receptor, Two Ig Domains And Long Cytoplasmic Tail 5A","Protein Coding","23","GC19MR00046","3.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIR2DL5A"
"PBX3","PBX Homeobox 3","Protein Coding","42","GC09P125747","3.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PBX3"
"FUT8","Fucosyltransferase 8","Protein Coding","43","GC14P065411","3.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT8"
"STK24","Serine/Threonine Kinase 24","Protein Coding","44","GC13M098445","3.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK24"
"THY1","Thy-1 Cell Surface Antigen","Protein Coding","44","GC11M119417","3.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THY1"
"HTR4","5-Hydroxytryptamine Receptor 4","Protein Coding","44","GC05M148451","3.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR4"
"TRPM3","Transient Receptor Potential Cation Channel Subfamily M Member 3","Protein Coding","42","GC09M070529","3.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPM3"
"MXD1","MAX Dimerization Protein 1","Protein Coding","38","GC02P069897","3.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MXD1"
"TRIM5","Tripartite Motif Containing 5","Protein Coding","42","GC11M005676","3.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM5"
"SLCO1B3","Solute Carrier Organic Anion Transporter Family Member 1B3","Protein Coding","44","GC12P020810","3.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLCO1B3"
"TNFRSF6B","TNF Receptor Superfamily Member 6b","Protein Coding","42","GC20P063696","3.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF6B"
"PTPN13","Protein Tyrosine Phosphatase Non-Receptor Type 13","Protein Coding","44","GC04P086594","3.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN13"
"ARID5B","AT-Rich Interaction Domain 5B","Protein Coding","41","GC10P061901","3.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARID5B"
"SMARCA1","SWI/SNF Related, Matrix Associated, Actin Dependent Regulator Of Chromatin, Subfamily A, Member 1","Protein Coding","39","GC0XM129447","3.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCA1"
"GRIK1","Glutamate Ionotropic Receptor Kainate Type Subunit 1","Protein Coding","45","GC21M029536","3.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIK1"
"ACADL","Acyl-CoA Dehydrogenase Long Chain","Protein Coding","43","GC02M210187","3.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACADL"
"CD3G","CD3g Molecule","Protein Coding","46","GC11P118344","3.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD3G"
"MYCBP2","MYC Binding Protein 2","Protein Coding","38","GC13M077044","3.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYCBP2"
"GTF2A1","General Transcription Factor IIA Subunit 1","Protein Coding","37","GC14M081175","3.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2A1"
"MMP26","Matrix Metallopeptidase 26","Protein Coding","35","GC11P004706","3.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP26"
"CYP4F2","Cytochrome P450 Family 4 Subfamily F Member 2","Protein Coding","44","GC19M015878","3.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP4F2"
"PTPRD","Protein Tyrosine Phosphatase Receptor Type D","Protein Coding","44","GC09M008307","3.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRD"
"RBM4","RNA Binding Motif Protein 4","Protein Coding","39","GC11P066638","3.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM4"
"SIM1","SIM BHLH Transcription Factor 1","Protein Coding","41","GC06M100386","3.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIM1"
"PKNOX1","PBX/Knotted 1 Homeobox 1","Protein Coding","41","GC21P042974","3.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKNOX1"
"MIR26B","MicroRNA 26b","RNA Gene","19","GC02P218402","3.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR26B"
"DLEU1","Deleted In Lymphocytic Leukemia 1","RNA Gene","26","GC13P050084","3.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLEU1"
"C21orf91","Chromosome 21 Open Reading Frame 91","Protein Coding","34","GC21M017788","3.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C21orf91"
"BUD23","BUD23 RRNA Methyltransferase And Ribosome Maturation Factor","Protein Coding","30","GC07P073684","3.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BUD23"
"SLC5A3","Solute Carrier Family 5 Member 3","Protein Coding","42","GC21P034109","3.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC5A3"
"DOK5","Docking Protein 5","Protein Coding","38","GC20P054476","3.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DOK5"
"PRSS8","Serine Protease 8","Protein Coding","44","GC16M031132","3.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS8"
"MYNN","Myoneurin","Protein Coding","38","GC03P169773","3.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYNN"
"MIR494","MicroRNA 494","RNA Gene","15","GC14P104471","3.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR494"
"CEP131","Centrosomal Protein 131","Protein Coding","33","GC17M081189","3.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP131"
"CSN2","Casein Beta","Protein Coding","34","GC04M069955","3.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSN2"
"CACNA1E","Calcium Voltage-Gated Channel Subunit Alpha1 E","Protein Coding","46","GC01P181317","3.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNA1E"
"AFF3","AF4/FMR2 Family Member 3","Protein Coding","37","GC02M099545","3.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AFF3"
"RBMX","RNA Binding Motif Protein X-Linked","Protein Coding","41","GC0XM136848","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBMX"
"BCL7B","BAF Chromatin Remodeling Complex Subunit BCL7B","Protein Coding","35","GC07M073536","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL7B"
"KLHL12","Kelch Like Family Member 12","Protein Coding","38","GC01M202891","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL12"
"RPS4X","Ribosomal Protein S4 X-Linked","Protein Coding","38","GC0XM072255","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS4X"
"RCC1L","RCC1 Like","Protein Coding","25","GC07M075028","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RCC1L"
"USO1","USO1 Vesicle Transport Factor","Protein Coding","38","GC04P075724","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USO1"
"GSTA4","Glutathione S-Transferase Alpha 4","Protein Coding","42","GC06M052977","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTA4"
"YPEL5","Yippee Like 5","Protein Coding","36","GC02P030108","3.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YPEL5"
"AGR2","Anterior Gradient 2, Protein Disulphide Isomerase Family Member","Protein Coding","41","GC07M016818","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGR2"
"PTGER3","Prostaglandin E Receptor 3","Protein Coding","46","GC01M070852","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGER3"
"ZNF385D","Zinc Finger Protein 385D","Protein Coding","32","GC03M021412","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF385D"
"SUN1","Sad1 And UNC84 Domain Containing 1","Protein Coding","37","GC07P000857","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUN1"
"SPRED2","Sprouty Related EVH1 Domain Containing 2","Protein Coding","39","GC02M065307","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPRED2"
"ABHD11","Abhydrolase Domain Containing 11","Protein Coding","37","GC07M073736","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABHD11"
"ELF5","E74 Like ETS Transcription Factor 5","Protein Coding","36","GC11M034500","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELF5"
"TPTE","Transmembrane Phosphatase With Tensin Homology","Protein Coding","36","GC21P010521","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPTE"
"NOP2","NOP2 Nucleolar Protein","Protein Coding","36","GC12M006556","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOP2"
"LBH","LBH Regulator Of WNT Signaling Pathway","Protein Coding","35","GC02P030231","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LBH"
"PRKCI","Protein Kinase C Iota","Protein Coding","48","GC03P170222","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCI"
"JAKMIP2","Janus Kinase And Microtubule Interacting Protein 2","Protein Coding","35","GC05M147585","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAKMIP2"
"IK","IK Cytokine","Protein Coding","37","GC05P142825","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IK"
"KLRB1","Killer Cell Lectin Like Receptor B1","Protein Coding","41","GC12M013361","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLRB1"
"CCL8","C-C Motif Chemokine Ligand 8","Protein Coding","38","GC17P034319","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL8"
"GABRA4","Gamma-Aminobutyric Acid Type A Receptor Subunit Alpha4","Protein Coding","43","GC04M046836","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABRA4"
"FKBP6","FKBP Prolyl Isomerase 6","Protein Coding","38","GC07P073328","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKBP6"
"DNAL4","Dynein Axonemal Light Chain 4","Protein Coding","41","GC22M038778","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAL4"
"SLC36A2","Solute Carrier Family 36 Member 2","Protein Coding","43","GC05M151309","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC36A2"
"CREB5","CAMP Responsive Element Binding Protein 5","Protein Coding","40","GC07P028305","3.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREB5"
"USP16","Ubiquitin Specific Peptidase 16","Protein Coding","41","GC21P029024","3.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP16"
"UACA","Uveal Autoantigen With Coiled-Coil Domains And Ankyrin Repeats","Protein Coding","37","GC15M070654","3.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UACA"
"BRWD1","Bromodomain And WD Repeat Domain Containing 1","Protein Coding","39","GC21M039184","3.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRWD1"
"PIK3AP1","Phosphoinositide-3-Kinase Adaptor Protein 1","Protein Coding","39","GC10M096593","3.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3AP1"
"RCAN3","RCAN Family Member 3","Protein Coding","37","GC01P024502","3.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RCAN3"
"CCNB2","Cyclin B2","Protein Coding","44","GC15P059105","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNB2"
"NKAIN2","Sodium/Potassium Transporting ATPase Interacting 2","Protein Coding","34","GC06P123803","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NKAIN2"
"DEFB104A","Defensin Beta 104A","Protein Coding","32","GC08P007836","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DEFB104A"
"MRPS6","Mitochondrial Ribosomal Protein S6","Protein Coding","36","GC21P034108","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPS6"
"LINGO2","Leucine Rich Repeat And Ig Domain Containing 2","Protein Coding","36","GC09M027940","3.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINGO2"
"BRD2","Bromodomain Containing 2","Protein Coding","45","GC06P033446","3.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRD2"
"SLITRK1","SLIT And NTRK Like Family Member 1","Protein Coding","41","GC13M083877","3.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLITRK1"
"MIR125B2","MicroRNA 125b-2","RNA Gene","19","GC21P016590","3.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR125B2"
"LOC109623489","Insulin Repeat Instability Region","Biological Region","2","GC11U902967","3.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC109623489"
"NFE2","Nuclear Factor, Erythroid 2","Protein Coding","40","GC12M054292","3.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFE2"
"CELF4","CUGBP Elav-Like Family Member 4","Protein Coding","39","GC18M037190","3.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CELF4"
"GRM3","Glutamate Metabotropic Receptor 3","Protein Coding","46","GC07P086643","3.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM3"
"NTNG1","Netrin G1","Protein Coding","41","GC01P107140","3.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTNG1"
"ABCF2","ATP Binding Cassette Subfamily F Member 2","Protein Coding","38","GC07M151207","3.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCF2"
"BYSL","Bystin Like","Protein Coding","38","GC06P046104","3.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BYSL"
"SMARCA5","SWI/SNF Related, Matrix Associated, Actin Dependent Regulator Of Chromatin, Subfamily A, Member 5","Protein Coding","41","GC04P143513","3.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCA5"
"ASCL2","Achaete-Scute Family BHLH Transcription Factor 2","Protein Coding","36","GC11M002289","3.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASCL2"
"MIR346","MicroRNA 346","RNA Gene","16","GC10M086264","3.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR346"
