Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"IGLC2","Immunoglobulin Lambda Constant 2","Protein Coding","21","GC22P022900","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGLC2"
"BTN1A1","Butyrophilin Subfamily 1 Member A1","Protein Coding","38","GC06P026499","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTN1A1"
"NDC1","NDC1 Transmembrane Nucleoporin","Protein Coding","34","GC01M053765","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDC1"
"CUL7","Cullin 7","Protein Coding","42","GC06M043037","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CUL7"
"MNDA","Myeloid Cell Nuclear Differentiation Antigen","Protein Coding","41","GC01P158801","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MNDA"
"TRAV12-2","T Cell Receptor Alpha Variable 12-2","Protein Coding","15","GC14P021889","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV12-2"
"TRBV6-5","T Cell Receptor Beta Variable 6-5","Protein Coding","12","GC07P144907","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRBV6-5"
"DLG3","Discs Large MAGUK Scaffold Protein 3","Protein Coding","43","GC0XP070444","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLG3"
"MRPL40","Mitochondrial Ribosomal Protein L40","Protein Coding","36","GC22P019431","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL40"
"STS","Steroid Sulfatase","Protein Coding","46","GC0XP007146","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STS"
"ALAD","Aminolevulinate Dehydratase","Protein Coding","46","GC09M113386","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALAD"
"USP4","Ubiquitin Specific Peptidase 4","Protein Coding","42","GC03M049277","2.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP4"
"CST2","Cystatin SA","Protein Coding","36","GC20M023805","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CST2"
"ITPA","Inosine Triphosphatase","Protein Coding","46","GC20P003189","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITPA"
"ICMT","Isoprenylcysteine Carboxyl Methyltransferase","Protein Coding","42","GC01M006222","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICMT"
"TMEM209","Transmembrane Protein 209","Protein Coding","32","GC07M130164","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM209"
"ZBTB18","Zinc Finger And BTB Domain Containing 18","Protein Coding","39","GC01P244048","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB18"
"CMKLR1","Chemerin Chemokine-Like Receptor 1","Protein Coding","40","GC12M108288","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CMKLR1"
"WTAP","WT1 Associated Protein","Protein Coding","39","GC06P159725","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WTAP"
"MPST","Mercaptopyruvate Sulfurtransferase","Protein Coding","42","GC22P037019","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPST"
"TRIM10","Tripartite Motif Containing 10","Protein Coding","35","GC06M030151","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM10"
"SLC9A6","Solute Carrier Family 9 Member A6","Protein Coding","46","GC0XP135985","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC9A6"
"CDK12","Cyclin Dependent Kinase 12","Protein Coding","41","GC17P039461","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK12"
"HAND2","Heart And Neural Crest Derivatives Expressed 2","Protein Coding","42","GC04M173524","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAND2"
"ATG9B","Autophagy Related 9B","Protein Coding","34","GC07M151012","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATG9B"
"MYBBP1A","MYB Binding Protein 1a","Protein Coding","40","GC17M004538","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYBBP1A"
"PTPN9","Protein Tyrosine Phosphatase Non-Receptor Type 9","Protein Coding","39","GC15M075463","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN9"
"CLEC2B","C-Type Lectin Domain Family 2 Member B","Protein Coding","37","GC12M013365","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLEC2B"
"RRM2B","Ribonucleotide Reductase Regulatory TP53 Inducible Subunit M2B","Protein Coding","49","GC08M102204","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRM2B"
"TECR","Trans-2,3-Enoyl-CoA Reductase","Protein Coding","43","GC19P014504","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TECR"
"TRBV7-9","T Cell Receptor Beta Variable 7-9","Protein Coding","9","GC07P144917","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRBV7-9"
"MARCKS","Myristoylated Alanine Rich Protein Kinase C Substrate","Protein Coding","39","GC06P113857","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARCKS"
"SEZ6L2","Seizure Related 6 Homolog Like 2","Protein Coding","38","GC16M029882","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEZ6L2"
"PTCD3","Pentatricopeptide Repeat Domain 3","Protein Coding","35","GC02P086106","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTCD3"
"GTPBP1","GTP Binding Protein 1","Protein Coding","38","GC22P038705","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTPBP1"
"LTC4S","Leukotriene C4 Synthase","Protein Coding","42","GC05P179793","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTC4S"
"CKLF","Chemokine Like Factor","Protein Coding","36","GC16P066552","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CKLF"
"STK24","Serine/Threonine Kinase 24","Protein Coding","44","GC13M098445","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK24"
"CACNA1H","Calcium Voltage-Gated Channel Subunit Alpha1 H","Protein Coding","49","GC16P001153","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNA1H"
"ANO1","Anoctamin 1","Protein Coding","41","GC11P070078","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANO1"
"TRIM23","Tripartite Motif Containing 23","Protein Coding","36","GC05M065589","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM23"
"BRD7","Bromodomain Containing 7","Protein Coding","41","GC16M050313","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRD7"
"TPP1","Tripeptidyl Peptidase 1","Protein Coding","42","GC11M006614","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPP1"
"SELENOF","Selenoprotein F","Protein Coding","26","GC01M086863","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELENOF"
"RPL7L1","Ribosomal Protein L7 Like 1","Protein Coding","32","GC06P046114","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL7L1"
"PPARGC1B","PPARG Coactivator 1 Beta","Protein Coding","36","GC05P149730","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARGC1B"
"RPL6","Ribosomal Protein L6","Protein Coding","39","GC12M112320","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL6"
"DDIT4","DNA Damage Inducible Transcript 4","Protein Coding","44","GC10P072273","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDIT4"
"GNAZ","G Protein Subunit Alpha Z","Protein Coding","43","GC22P023070","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNAZ"
"EIF2S2","Eukaryotic Translation Initiation Factor 2 Subunit Beta","Protein Coding","41","GC20M034088","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2S2"
"TRAV22","T Cell Receptor Alpha Variable 22","Protein Coding","13","GC14P022108","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV22"
"COIL","Coilin","Protein Coding","40","GC17M056938","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COIL"
"EML4","EMAP Like 4","Protein Coding","38","GC02P042169","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EML4"
"DGKB","Diacylglycerol Kinase Beta","Protein Coding","45","GC07M014145","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DGKB"
"CNTN4","Contactin 4","Protein Coding","39","GC03P002117","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTN4"
"NT5DC2","5'-Nucleotidase Domain Containing 2","Protein Coding","35","GC03M052524","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5DC2"
"NMI","N-Myc And STAT Interactor","Protein Coding","39","GC02M151270","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NMI"
"TGFB1I1","Transforming Growth Factor Beta 1 Induced Transcript 1","Protein Coding","41","GC16P031479","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFB1I1"
"PLP2","Proteolipid Protein 2","Protein Coding","36","GC0XP049171","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLP2"
"SCNN1B","Sodium Channel Epithelial 1 Subunit Beta","Protein Coding","48","GC16P023278","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCNN1B"
"CANT1","Calcium Activated Nucleotidase 1","Protein Coding","43","GC17M078992","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CANT1"
"GEM","GTP Binding Protein Overexpressed In Skeletal Muscle","Protein Coding","38","GC08M094249","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GEM"
"TMCO6","Transmembrane And Coiled-Coil Domains 6","Protein Coding","32","GC05P143005","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMCO6"
"PPP3R2","Protein Phosphatase 3 Regulatory Subunit B, Beta","Protein Coding","39","GC09M101591","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP3R2"
"GM2A","GM2 Ganglioside Activator","Protein Coding","42","GC05P151229","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GM2A"
"SERPINB7","Serpin Family B Member 7","Protein Coding","40","GC18P063752","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINB7"
"SLC9A3","Solute Carrier Family 9 Member A3","Protein Coding","47","GC05M000472","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC9A3"
"TRAV18","T Cell Receptor Alpha Variable 18","Protein Coding","12","GC14P022003","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV18"
"TRAV40","T Cell Receptor Alpha Variable 40","Protein Coding","12","GC14P022316","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV40"
"TRAV9-2","T Cell Receptor Alpha Variable 9-2","Protein Coding","12","GC14P021941","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV9-2"
"TRAV14DV4","T Cell Receptor Alpha Variable 14/Delta Variable 4","Protein Coding","10","GC14P021924","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV14DV4"
"TRAV2","T Cell Receptor Alpha Variable 2","Protein Coding","10","GC14P021712","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV2"
"TRAV38-1","T Cell Receptor Alpha Variable 38-1","Protein Coding","10","GC14P022271","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV38-1"
"TRAV38-2DV8","T Cell Receptor Alpha Variable 38-2/Delta Variable 8","Protein Coding","10","GC14P022281","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV38-2DV8"
"TRAV9-1","T Cell Receptor Alpha Variable 9-1","Protein Coding","10","GC14P021811","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV9-1"
"SECTM1","Secreted And Transmembrane 1","Protein Coding","38","GC17M082321","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SECTM1"
"PMCH","Pro-Melanin Concentrating Hormone","Protein Coding","35","GC12M102196","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PMCH"
"JAG2","Jagged Canonical Notch Ligand 2","Protein Coding","42","GC14M105140","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAG2"
"SLBP","Stem-Loop Binding Protein","Protein Coding","35","GC04M001692","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLBP"
"RPS11","Ribosomal Protein S11","Protein Coding","40","GC19P049496","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS11"
"DGAT1","Diacylglycerol O-Acyltransferase 1","Protein Coding","47","GC08M144316","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DGAT1"
"TGFBR3","Transforming Growth Factor Beta Receptor 3","Protein Coding","46","GC01M091680","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFBR3"
"EXT2","Exostosin Glycosyltransferase 2","Protein Coding","45","GC11P044095","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXT2"
"POM121","POM121 Transmembrane Nucleoporin","Protein Coding","34","GC07P072879","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POM121"
"GDF5","Growth Differentiation Factor 5","Protein Coding","47","GC20M035433","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF5"
"APOM","Apolipoprotein M","Protein Coding","40","GC06P033408","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOM"
"CLDN16","Claudin 16","Protein Coding","41","GC03P190322","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN16"
"RPL23A","Ribosomal Protein L23a","Protein Coding","39","GC17P028719","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL23A"
"TRAV29DV5","T Cell Receptor Alpha Variable 29/Delta Variable 5 (Gene/Pseudogene)","Protein Coding","10","GC14P022163","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV29DV5"
"HEY2","Hes Related Family BHLH Transcription Factor With YRPW Motif 2","Protein Coding","38","GC06P125730","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HEY2"
"MPP6","Membrane Palmitoylated Protein 6","Protein Coding","36","GC07P024573","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPP6"
"SNX18","Sorting Nexin 18","Protein Coding","36","GC05P054517","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX18"
"RAD52","RAD52 Homolog, DNA Repair Protein","Protein Coding","42","GC12M000912","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD52"
"DDX18","DEAD-Box Helicase 18","Protein Coding","41","GC02P117875","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX18"
"IGLV3-25","Immunoglobulin Lambda Variable 3-25","Protein Coding","19","GC22P023815","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGLV3-25"
"IGLV2-14","Immunoglobulin Lambda Variable 2-14","Protein Coding","17","GC22P023828","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGLV2-14"
"SLC2A5","Solute Carrier Family 2 Member 5","Protein Coding","44","GC01M009036","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A5"
"LTK","Leukocyte Receptor Tyrosine Kinase","Protein Coding","42","GC15M041503","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTK"
"MCCC1","Methylcrotonoyl-CoA Carboxylase 1","Protein Coding","44","GC03M183015","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCCC1"
"MED17","Mediator Complex Subunit 17","Protein Coding","39","GC11P093784","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED17"
"USP19","Ubiquitin Specific Peptidase 19","Protein Coding","38","GC03M049205","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP19"
"TRAV21","T Cell Receptor Alpha Variable 21","Protein Coding","11","GC14P022115","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV21"
"CRISPLD2","Cysteine Rich Secretory Protein LCCL Domain Containing 2","Protein Coding","36","GC16P084819","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRISPLD2"
"GDI1","GDP Dissociation Inhibitor 1","Protein Coding","43","GC0XP154436","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDI1"
"ARHGDIA","Rho GDP Dissociation Inhibitor Alpha","Protein Coding","47","GC17M081867","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGDIA"
"SMPDL3B","Sphingomyelin Phosphodiesterase Acid Like 3B","Protein Coding","36","GC01P027945","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMPDL3B"
"MPHOSPH10","M-Phase Phosphoprotein 10","Protein Coding","36","GC02P071130","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPHOSPH10"
"IQSEC1","IQ Motif And Sec7 Domain ArfGEF 1","Protein Coding","40","GC03M015399","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IQSEC1"
"KCTD1","Potassium Channel Tetramerization Domain Containing 1","Protein Coding","40","GC18M026454","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCTD1"
"SRSF9","Serine And Arginine Rich Splicing Factor 9","Protein Coding","39","GC12M120461","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRSF9"
"RPN1","Ribophorin I","Protein Coding","42","GC03M128619","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPN1"
"TRAV20","T Cell Receptor Alpha Variable 20","Protein Coding","15","GC14P022097","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV20"
"PAM","Peptidylglycine Alpha-Amidating Monooxygenase","Protein Coding","43","GC05P102753","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAM"
"TXNRD1","Thioredoxin Reductase 1","Protein Coding","47","GC12P104215","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNRD1"
"ILVBL","IlvB Acetolactate Synthase Like","Protein Coding","36","GC19M015116","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ILVBL"
"SUMO4","Small Ubiquitin Like Modifier 4","Protein Coding","37","GC06P149401","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUMO4"
"CCL15","C-C Motif Chemokine Ligand 15","Protein Coding","36","GC17M035996","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL15"
"EXOC5","Exocyst Complex Component 5","Protein Coding","38","GC14M057200","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXOC5"
"TAS2R38","Taste 2 Receptor Member 38","Protein Coding","35","GC07M141972","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAS2R38"
"ZCCHC17","Zinc Finger CCHC-Type Containing 17","Protein Coding","34","GC01P031298","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZCCHC17"
"LCT","Lactase","Protein Coding","44","GC02M135787","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCT"
"MIR30D","MicroRNA 30d","RNA Gene","15","GC08M134804","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30D"
"GOLGA5","Golgin A5","Protein Coding","38","GC14P092794","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOLGA5"
"GTF2H4","General Transcription Factor IIH Subunit 4","Protein Coding","41","GC06P033372","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2H4"
"NIFK","Nucleolar Protein Interacting With The FHA Domain Of MKI67","Protein Coding","34","GC02M121726","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NIFK"
"PDLIM7","PDZ And LIM Domain 7","Protein Coding","40","GC05M177483","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDLIM7"
"MOK","MOK Protein Kinase","Protein Coding","34","GC14M102224","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOK"
"ORAI2","ORAI Calcium Release-Activated Calcium Modulator 2","Protein Coding","38","GC07P102433","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ORAI2"
"SLC33A1","Solute Carrier Family 33 Member 1","Protein Coding","43","GC03M155821","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC33A1"
"CORO1B","Coronin 1B","Protein Coding","36","GC11M067435","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CORO1B"
"ECH1","Enoyl-CoA Hydratase 1","Protein Coding","40","GC19M038815","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECH1"
"MPLKIP","M-Phase Specific PLK1 Interacting Protein","Protein Coding","36","GC07M040126","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPLKIP"
"MRPS34","Mitochondrial Ribosomal Protein S34","Protein Coding","37","GC16M001771","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPS34"
"SRRM2","Serine/Arginine Repetitive Matrix 2","Protein Coding","34","GC16P004051","2.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRRM2"
